person_id,changed_field_count,changed_fields
P000548,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000549,3,living_alone_status; marriage_status_norm; origin_place_norm
P000550,3,marriage_status_norm; occupation_norm; origin_place_norm
P000551,2,marriage_status_norm; origin_place_norm
P000552,2,marriage_status_norm; origin_place_norm
P000553,1,origin_place_norm
P000554,2,marriage_status_norm; origin_place_norm
P000555,2,marriage_status_norm; origin_place_norm
P000556,2,marriage_status_norm; origin_place_norm
P000557,2,comments; origin_place_norm
P000558,4,comments; marriage_status_norm; occupation_norm; origin_place_norm
P000559,3,comments; marriage_status_norm; origin_place_norm
P000560,3,marriage_status_norm; occupation_norm; origin_place_norm
P000561,2,marriage_status_norm; origin_place_norm
P000562,3,marriage_status_norm; occupation_norm; origin_place_norm
P000564,5,comments; living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000565,5,comments; living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000566,5,comments; living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000567,3,marriage_status_norm; occupation_norm; origin_place_norm
P000568,3,marriage_status_norm; occupation_norm; origin_place_norm
P000569,2,age_months; origin_place_norm
P000570,3,marriage_status_norm; occupation_norm; origin_place_norm
P000571,3,marriage_status_norm; occupation_norm; origin_place_norm
P000572,2,age_months; origin_place_norm
P000573,3,marriage_status_norm; occupation_norm; origin_place_norm
P000574,3,marriage_status_norm; occupation_norm; origin_place_norm
P000575,2,age_months; origin_place_norm
P000576,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000577,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000578,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000579,2,marriage_status_norm; origin_place_norm
P000580,2,marriage_status_norm; origin_place_norm
P000581,3,marriage_status_norm; occupation_norm; origin_place_norm
P000582,2,marriage_status_norm; origin_place_norm
P000583,2,age_months; origin_place_norm
P000584,2,marriage_status_norm; origin_place_norm
P000585,3,marriage_status_norm; occupation_norm; origin_place_norm
P000586,3,marriage_status_norm; occupation_norm; origin_place_norm
P000587,3,marriage_status_norm; occupation_norm; origin_place_norm
P000588,3,marriage_status_norm; occupation_norm; origin_place_norm
P000589,2,marriage_status_norm; origin_place_norm
P000590,2,comments; origin_place_norm
P000591,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000592,2,marriage_status_norm; origin_place_norm
P000593,2,comments; origin_place_norm
P000594,3,age_months; comments; origin_place_norm
P000595,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000596,3,marriage_status_norm; occupation_norm; origin_place_norm
P000597,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000598,3,marriage_status_norm; occupation_norm; origin_place_norm
P000599,3,marriage_status_norm; occupation_norm; origin_place_norm
P000600,1,origin_place_norm
P000601,3,marriage_status_norm; occupation_norm; origin_place_norm
P000602,4,comments; marriage_status_norm; occupation_norm; origin_place_norm
P000603,3,marriage_status_norm; occupation_norm; origin_place_norm
P000604,3,age_months; comments; origin_place_norm
P000605,3,marriage_status_norm; occupation_norm; origin_place_norm
P000606,3,marriage_status_norm; occupation_norm; origin_place_norm
P000607,3,marriage_status_norm; occupation_norm; origin_place_norm
P000608,3,marriage_status_norm; occupation_norm; origin_place_norm
P000609,2,marriage_status_norm; origin_place_norm
P000610,3,marriage_status_norm; occupation_norm; origin_place_norm
P000611,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000612,3,marriage_status_norm; occupation_norm; origin_place_norm
P000613,2,marriage_status_norm; origin_place_norm
P000614,1,origin_place_norm
P000615,2,age_months; origin_place_norm
P000616,2,occupation_norm; origin_place_norm
P000617,3,living_alone_status; marriage_status_norm; origin_place_norm
P000618,3,marriage_status_norm; occupation_norm; origin_place_norm
P000619,3,marriage_status_norm; occupation_norm; origin_place_norm
P000620,2,age_months; origin_place_norm
P000621,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000623,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000624,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000625,5,comments; living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000626,5,comments; living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000627,3,marriage_status_norm; occupation_norm; origin_place_norm
P000628,3,marriage_status_norm; occupation_norm; origin_place_norm
P000629,2,age_months; origin_place_norm
P000630,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000631,3,marriage_status_norm; occupation_norm; origin_place_norm
P000632,3,marriage_status_norm; occupation_norm; origin_place_norm
P000633,2,marriage_status_norm; origin_place_norm
P000634,3,marriage_status_norm; occupation_norm; origin_place_norm
P000636,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000638,3,marriage_status_norm; occupation_norm; origin_place_norm
P000639,3,marriage_status_norm; occupation_norm; origin_place_norm
P000640,4,comments; marriage_status_norm; occupation_norm; origin_place_norm
P000641,3,marriage_status_norm; occupation_norm; origin_place_norm
P000642,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000643,3,marriage_status_norm; occupation_norm; origin_place_norm
P000644,3,marriage_status_norm; occupation_norm; origin_place_norm
P000645,2,age_months; origin_place_norm
P000646,2,age_months; origin_place_norm
P000647,2,occupation_norm; origin_place_norm
P000648,3,marriage_status_norm; occupation_norm; origin_place_norm
P000649,3,marriage_status_norm; occupation_norm; origin_place_norm
P000650,2,marriage_status_norm; origin_place_norm
P000651,3,marriage_status_norm; occupation_norm; origin_place_norm
P000652,3,marriage_status_norm; occupation_norm; origin_place_norm
P000653,2,age_months; origin_place_norm
P000654,3,marriage_status_norm; occupation_norm; origin_place_norm
P000655,3,marriage_status_norm; occupation_norm; origin_place_norm
P000656,1,origin_place_norm
P000657,3,marriage_status_norm; occupation_norm; origin_place_norm
P000658,3,marriage_status_norm; occupation_norm; origin_place_norm
P000659,3,marriage_status_norm; occupation_norm; origin_place_norm
P000660,3,marriage_status_norm; occupation_norm; origin_place_norm
P000661,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000664,3,marriage_status_norm; occupation_norm; origin_place_norm
P000665,2,comments; origin_place_norm
P000666,2,comments; origin_place_norm
P000667,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000669,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000670,3,marriage_status_norm; occupation_norm; origin_place_norm
P000671,3,marriage_status_norm; occupation_norm; origin_place_norm
P000672,1,origin_place_norm
P000674,3,marriage_status_norm; occupation_norm; origin_place_norm
P000675,3,marriage_status_norm; occupation_norm; origin_place_norm
P000676,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000677,3,marriage_status_norm; occupation_norm; origin_place_norm
P000678,3,marriage_status_norm; occupation_norm; origin_place_norm
P000679,3,marriage_status_norm; occupation_norm; origin_place_norm
P000680,3,marriage_status_norm; occupation_norm; origin_place_norm
P000681,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000682,3,marriage_status_norm; occupation_norm; origin_place_norm
P000684,3,marriage_status_norm; occupation_norm; origin_place_norm
P000685,3,marriage_status_norm; occupation_norm; origin_place_norm
P000686,3,marriage_status_norm; occupation_norm; origin_place_norm
P000687,3,marriage_status_norm; occupation_norm; origin_place_norm
P000689,3,marriage_status_norm; occupation_norm; origin_place_norm
P000690,3,marriage_status_norm; occupation_norm; origin_place_norm
P000691,3,age_months; comments; origin_place_norm
P000694,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000695,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000696,3,marriage_status_norm; occupation_norm; origin_place_norm
P000697,3,marriage_status_norm; occupation_norm; origin_place_norm
P000698,3,age_months; comments; origin_place_norm
P000700,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000701,2,marriage_status_norm; origin_place_norm
P000702,2,marriage_status_norm; origin_place_norm
P000703,2,marriage_status_norm; origin_place_norm
P000704,2,marriage_status_norm; origin_place_norm
P000705,2,marriage_status_norm; origin_place_norm
P000706,2,marriage_status_norm; origin_place_norm
P000707,2,marriage_status_norm; origin_place_norm
P000708,2,marriage_status_norm; origin_place_norm
P000709,3,age_months; comments; origin_place_norm
P000710,3,living_alone_status; marriage_status_norm; origin_place_norm
P000711,2,marriage_status_norm; origin_place_norm
P000712,2,marriage_status_norm; origin_place_norm
P000713,2,marriage_status_norm; origin_place_norm
P000714,2,marriage_status_norm; origin_place_norm
P000715,2,marriage_status_norm; origin_place_norm
P000716,2,marriage_status_norm; origin_place_norm
P000717,2,marriage_status_norm; origin_place_norm
P000718,2,marriage_status_norm; origin_place_norm
P000720,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000721,2,marriage_status_norm; origin_place_norm
P000722,2,marriage_status_norm; origin_place_norm
P000723,2,comments; origin_place_norm
P000724,3,age_months; comments; origin_place_norm
P000725,2,marriage_status_norm; origin_place_norm
P000726,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000727,3,marriage_status_norm; occupation_norm; origin_place_norm
P000728,2,marriage_status_norm; origin_place_norm
P000729,3,marriage_status_norm; occupation_norm; origin_place_norm
P000730,2,marriage_status_norm; origin_place_norm
P000731,3,marriage_status_norm; occupation_norm; origin_place_norm
P000732,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000733,4,comments; marriage_status_norm; occupation_norm; origin_place_norm
P000734,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000735,3,marriage_status_norm; occupation_norm; origin_place_norm
P000736,2,marriage_status_norm; origin_place_norm
P000737,2,comments; origin_place_norm
P000738,3,marriage_status_norm; occupation_norm; origin_place_norm
P000739,2,marriage_status_norm; origin_place_norm
P000740,3,marriage_status_norm; occupation_norm; origin_place_norm
P000741,3,living_alone_status; marriage_status_norm; origin_place_norm
P000742,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000743,1,marriage_status_norm
P000744,2,marriage_status_norm; origin_place_norm
P000745,1,origin_place_norm
P000746,2,age_months; origin_place_norm
P000747,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P000748,3,marriage_status_norm; occupation_norm; origin_place_norm
P000749,3,marriage_status_norm; occupation_norm; origin_place_norm
P000750,2,marriage_status_norm; origin_place_norm
P000751,3,marriage_status_norm; occupation_norm; origin_place_norm
P000752,3,marriage_status_norm; occupation_norm; origin_place_norm
P000753,2,marriage_status_norm; origin_place_norm
P000754,2,marriage_status_norm; origin_place_norm
P000755,2,marriage_status_norm; origin_place_norm
P000756,3,marriage_status_norm; occupation_norm; origin_place_norm
P000757,2,marriage_status_norm; origin_place_norm
P000758,3,marriage_status_norm; occupation_norm; origin_place_norm
P000759,2,marriage_status_norm; origin_place_norm
P000760,3,marriage_status_norm; occupation_norm; origin_place_norm
P000761,2,marriage_status_norm; origin_place_norm
P000762,2,age_months; origin_place_norm
P000763,3,marriage_status_norm; occupation_norm; origin_place_norm
P000764,3,living_alone_status; marriage_status_norm; origin_place_norm
P000765,3,marriage_status_norm; occupation_norm; origin_place_norm
P000766,2,marriage_status_norm; origin_place_norm
P000768,3,marriage_status_norm; occupation_norm; origin_place_norm
P000769,2,marriage_status_norm; origin_place_norm
P000770,3,marriage_status_norm; occupation_norm; origin_place_norm
P000771,2,marriage_status_norm; origin_place_norm
P000772,2,marriage_status_norm; origin_place_norm
P000773,3,marriage_status_norm; occupation_norm; origin_place_norm
P000774,2,marriage_status_norm; origin_place_norm
P000775,3,age_months; comments; origin_place_norm
P000776,3,marriage_status_norm; occupation_norm; origin_place_norm
P000777,1,marriage_status_norm
P000778,2,age_months; origin_place_norm
P000779,3,marriage_status_norm; occupation_norm; origin_place_norm
P000780,2,marriage_status_norm; origin_place_norm
P000781,3,age_months; comments; origin_place_norm
P000782,3,marriage_status_norm; occupation_norm; origin_place_norm
P000783,3,marriage_status_norm; occupation_norm; origin_place_norm
P000784,3,marriage_status_norm; occupation_norm; origin_place_norm
P000785,2,marriage_status_norm; origin_place_norm
